UniqueId,StationUniqueId,PlatformNumber,CardinalDirection,PlatformNaptanCode,FriendlyName,IsCustomerFacing,HasServiceInterchange,AccessibleEntranceName,HasStepFreeRouteInformation
HUBBFR-Plat02-EB-circle|district,HUBBFR,2,Eastbound,9400ZZLUBKF2,Eastbound Platform 2,TRUE,TRUE,,TRUE
HUBBFR-Plat02-NB-national-rail,HUBBFR,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBBFR-Plat03-SB-national-rail,HUBBFR,3,Southbound,,Southbound Platform 3,TRUE,FALSE,,TRUE
HUBBFR-Plat04-SB-national-rail,HUBBFR,4,Southbound,,Southbound Platform 4,TRUE,FALSE,,TRUE
HUBBHO-Plat01-NB-victoria,HUBBHO,1,Northbound,9400ZZLUBLR1,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBBHO-Plat01-WB-london-overground,HUBBHO,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBBHO-Plat02-EB-london-overground,HUBBHO,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBBHO-Plat02-SB-victoria,HUBBHO,2,Southbound,9400ZZLUBLR1,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBBIR-EB-tram,HUBBIR,,Eastbound,,Eastbound,TRUE,FALSE,,TRUE
HUBBIR-WB-tram,HUBBIR,,Westbound,,Westbound,TRUE,FALSE,,TRUE
HUBBIR-Plat01-national-rail,HUBBIR,,,,Platform 1 ,TRUE,FALSE,,FALSE
HUBBKG-Plat01-WB-london-overground,HUBBKG,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBBKG-Plat02-EB-district|hammersmith-city,HUBBKG,2,Eastbound,9400ZZLUBKG1,Eastbound Platform 2,TRUE,TRUE,,TRUE
HUBBKG-Plat03-WB-district|hammersmith-city,HUBBKG,3,Westbound,9400ZZLUBKG2,Westbound Platform 3,TRUE,TRUE,,TRUE
HUBBKG-Plat04-EB-national-rail,HUBBKG,4,Eastbound,,Eastbound Platform 4,TRUE,TRUE,,TRUE
HUBBKG-Plat05-WB-national-rail,HUBBKG,5,Westbound,,Westbound Platform 5,TRUE,TRUE,,TRUE
HUBBKG-Plat06-WB-district|hammersmith-city,HUBBKG,6,Westbound,9400ZZLUBKG3,Westbound Platform 6,TRUE,FALSE,,TRUE
HUBBKG-Plat07-EB-london-overground|national-rail,HUBBKG,7,Eastbound,,Eastbound Platform 7,TRUE,FALSE,,TRUE
HUBBKG-Plat08-WB-london-overground|national-rail,HUBBKG,8,Westbound,,Westbound Platform 8,TRUE,FALSE,,TRUE
HUBBRX-Plat01-NB-victoria,HUBBRX,1,Northbound,9400ZZLUBXN1,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBBRX-Plat02-NB-victoria,HUBBRX,2,Northbound,9400ZZLUBXN1,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBBRX-Plat01-NB-national-rail,HUBBRX,1,Northbound,,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBBRX-Plat02-SB-national-rail,HUBBRX,2,Southbound,,Southbound Platform 2 ,TRUE,FALSE,,TRUE
HUBBSH-Plat01-NB-london-overground,HUBBSH,1,Northbound,,Northbound Platform 1,TRUE,FALSE,,FALSE
HUBBSH-Plat02-SB-london-overground,HUBBSH,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,FALSE
HUBBSH-Plat06-SB-national-rail,HUBBSH,6,Southbound,,Southbound Platform 6,TRUE,FALSE,,FALSE
HUBBSH-Plat05-NB-national-rail,HUBBSH,5,Southbound,,Northbound Platform 5,TRUE,FALSE,,FALSE
HUBCAN-Plat01-SB-dlr,HUBCAN,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBCAN-Plat02-NB-dlr,HUBCAN,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBCAN-Plat03-EB-dlr,HUBCAN,3,Eastbound,,Eastbound Platform 3,TRUE,FALSE,,TRUE
HUBCAN-Plat04-WB-dlr,HUBCAN,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
HUBCAN-Plat05-WB-jubilee,HUBCAN,5,Westbound,9400ZZLUCGT1,Westbound Platform 5,TRUE,FALSE,,TRUE
HUBCAN-Plat06-EB-jubilee,HUBCAN,6,Eastbound,9400ZZLUCGT2,Eastbound Platform 6,TRUE,FALSE,,TRUE
HUBCAW-Plat01-SB-dlr,HUBCAW,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBCAW-Plat01-WB-jubilee,HUBCAW,1,Westbound,9400ZZLUCYF1,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBCAW-Plat02-EB-jubilee,HUBCAW,2,Eastbound,9400ZZLUCYF1,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBCAW-Plat02-SB-dlr,HUBCAW,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBCAW-Plat03-dlr,HUBCAW,3,,,Platform 3,TRUE,FALSE,,TRUE
HUBCAW-Plat04-dlr,HUBCAW,4,,,Platform 4,TRUE,FALSE,,TRUE
HUBCAW-Plat05-NB-dlr,HUBCAW,5,Northbound,,Northbound Platform 5,TRUE,FALSE,,TRUE
HUBCAW-Plat06-NB-dlr,HUBCAW,6,Northbound,,Northbound Platform 6,TRUE,FALSE,,TRUE
HUBCAW-PlatA-EB-elizabeth,HUBCAW,A,Eastbound,,Eastbound Platform A,TRUE,FALSE,,TRUE
HUBCAW-PlatB-WB-elizabeth,HUBCAW,B,Westbound,,Westbound Platform B,TRUE,FALSE,,TRUE
HUBCFO-Plat01-WB-metropolitan,HUBCFO,1,Westbound,9400ZZLUCAL2,Westbound Platform 1,TRUE,FALSE,Station Approach,TRUE
HUBCFO-Plat02-EB-metropolitan,HUBCFO,2,Eastbound,9400ZZLUCAL1,Eastbound Platform 2,TRUE,FALSE,Bedford Avenue,TRUE
HUBCFO-Plat03-WB-metropolitan,HUBCFO,3,Westbound,9400ZZLUCAL2,Westbound Platform 3,FALSE,FALSE,,TRUE
HUBCHX-Plat01-NB-bakerloo,HUBCHX,1,Northbound,9400ZZLUCHX1,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBCHX-Plat02-SB-bakerloo,HUBCHX,2,Southbound,9400ZZLUCHX1,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBCHX-Plat05-NB-northern,HUBCHX,5,Northbound,9400ZZLUCHX4,Northbound Platform 5,TRUE,FALSE,,TRUE
HUBCHX-Plat06-SB-northern,HUBCHX,6,Southbound,9400ZZLUCHX5,Southbound Platform 6,TRUE,FALSE,,TRUE
HUBCHX-Plat01-SB-national-rail,HUBCHX,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBCHX-Plat02-SB-national-rail,HUBCHX,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBCHX-Plat03-SB-national-rail,HUBCHX,3,Southbound,,Southbound Platform 3,TRUE,FALSE,,TRUE
HUBCHX-Plat04-SB-national-rail,HUBCHX,4,Southbound,,Southbound Platform 4,TRUE,FALSE,,TRUE
HUBCHX-Plat05-SB-national-rail,HUBCHX,5,Southbound,,Southbound Platform 5,TRUE,FALSE,,TRUE
HUBCHX-Plat06-SB-national-rail,HUBCHX,6,Southbound,,Southbound Platform 6,TRUE,FALSE,,TRUE
HUBCLJ-Plat01-EB-london-overground,HUBCLJ,1,Eastbound,,Eastbound Platform 1,TRUE,FALSE,,TRUE
HUBCLJ-Plat02-EB-london-overground,HUBCLJ,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBCLW-Plat01-NB-metropolitan,HUBCLW,1,Northbound,9400ZZLUCYD2,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBCLW-Plat02-SB-metropolitan,HUBCLW,2,Southbound,9400ZZLUCYD1,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBCST-Plat01-WB-circle|district,HUBCST,1,Westbound,9400ZZLUCST2,Westbound Platform 1,TRUE,TRUE,,TRUE
HUBCST-Plat02-EB-circle|district,HUBCST,2,Eastbound,9400ZZLUCST1,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBCST-Plat01-SB-national-rail,HUBCST,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBCST-Plat02-SB-national-rail,HUBCST,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBCST-Plat03-SB-national-rail,HUBCST,3,Southbound,,Southbound Platform 3,TRUE,FALSE,,TRUE
HUBCST-Plat04-SB-national-rail,HUBCST,4,Southbound,,Southbound Platform 4,TRUE,FALSE,,TRUE
HUBCST-Plat05-SB-national-rail,HUBCST,5,Southbound,,Southbound Platform 5,TRUE,FALSE,,TRUE
HUBCST-Plat06-SB-national-rail,HUBCST,6,Southbound,,Southbound Platform 6,TRUE,FALSE,,TRUE
HUBCST-Plat07-SB-national-rail,HUBCST,7,Southbound,,Southbound Platform 7,TRUE,FALSE,,TRUE
HUBCUT-Plat01-SB-dlr,HUBCUT,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBCUT-Plat02-NB-dlr,HUBCUT,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBCYP-Plat03-NB-london-overground,HUBCYP,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBCYP-Plat05-NB-london-overground,HUBCYP,5,Northbound,,Northbound Platform 5,TRUE,FALSE,,TRUE
HUBEAL-Plat01-WB-elizabeth,HUBEAL,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBEAL-Plat02-EB-elizabeth,HUBEAL,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBEAL-Plat03-WB-elizabeth,HUBEAL,3,Westbound,,Westbound Platform 3,TRUE,FALSE,,TRUE
HUBEAL-Plat04-EB-elizabeth,HUBEAL,4,Eastbound,,Eastbound Platform 4,TRUE,FALSE,,TRUE
HUBEAL-Plat05-EB-central,HUBEAL,5,Eastbound,,Eastbound Platform 5,TRUE,FALSE,,TRUE
HUBEAL-Plat06-EB-central,HUBEAL,6,Eastbound,,Eastbound Platform 6,TRUE,FALSE,,TRUE
HUBEAL-Plat07-EB-district,HUBEAL,7,Eastbound,9400ZZLUEBY3,Eastbound Platform 7,TRUE,FALSE,,TRUE
HUBEAL-Plat08-EB-district,HUBEAL,8,Eastbound,9400ZZLUEBY3,Eastbound Platform 8,TRUE,FALSE,,TRUE
HUBEAL-Plat09-EB-district,HUBEAL,9,Eastbound,9400ZZLUEBY3,Eastbound Platform 9,TRUE,FALSE,,TRUE
HUBECY-EB-tram,HUBECY,,Eastbound,,Eastbound,TRUE,FALSE,,TRUE
HUBECY-Plat01-NB-thameslink,HUBECY,1,Northbound,,Northbound,TRUE,TRUE,,TRUE
HUBECY-Plat02-NB-thameslink,HUBECY,2,Northbound,,Northbound,TRUE,TRUE,,TRUE
HUBECY-Plat03-SB-thameslink,HUBECY,3,Southbound,,Southbound,TRUE,TRUE,,TRUE
HUBECY-Plat04-NB-thameslink,HUBECY,4,Northbound,,Northbound,TRUE,TRUE,,TRUE
HUBECY-Plat05-SB-thameslink,HUBECY,5,Southbound,,Southbound,TRUE,TRUE,,TRUE
HUBECY-Plat06-SB-thameslink,HUBECY,6,Southbound,,Southbound,TRUE,TRUE,,TRUE
HUBECY-WB-tram,HUBECY,,Westbound,,Westbound,TRUE,FALSE,,TRUE
HUBELM-WB-tram,HUBELM,,Westbound,,Westbound,TRUE,FALSE,,TRUE
HUBEPH-Plat01-NB-northern,HUBEPH,1,Northbound,9400ZZLUEAC3,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBEPH-Plat01-NB-thameslink,HUBEPH,1,Northbound,,Northbound Platform 1,TRUE,FALSE,,FALSE
HUBEPH-Plat02-SB-northern,HUBEPH,2,Southbound,9400ZZLUEAC4,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBEPH-Plat02-SB-thameslink,HUBEPH,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,FALSE
HUBEPH-Plat03-NB-bakerloo,HUBEPH,3,Northbound,9400ZZLUEAC1,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBEPH-Plat03-NB-thameslink,HUBEPH,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,FALSE
HUBEPH-Plat04-NB-bakerloo,HUBEPH,4,Northbound,9400ZZLUEAC2,Northbound Platform 4,TRUE,FALSE,,TRUE
HUBEPH-Plat04-SB-thameslink,HUBEPH,4,Southbound,,Southbound Platform 4,TRUE,FALSE,,FALSE
HUBEUS-Plat01-NB-northern,HUBEUS,1,Northbound,9400ZZLUEUS4,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBEUS-Plat02-SB-northern,HUBEUS,2,Southbound,9400ZZLUEUS5,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBEUS-Plat03-NB-northern,HUBEUS,3,Northbound,9400ZZLUEUS2,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBEUS-Plat04-NB-victoria,HUBEUS,4,Northbound,9400ZZLUEUS1,Northbound Platform 4,TRUE,FALSE,,TRUE
HUBEUS-Plat05-SB-victoria,HUBEUS,5,Southbound,9400ZZLUEUS6,Southbound Platform 5,TRUE,FALSE,,TRUE
HUBEUS-Plat06-SB-northern,HUBEUS,6,Southbound,9400ZZLUEUS3,Southbound Platform 6,TRUE,FALSE,,TRUE
HUBEUS-Plat09-NB-london-overground,HUBEUS,9,Northbound,,Northbound Platform 9,TRUE,FALSE,,TRUE
HUBEUS-Plat10-NB-london-overground,HUBEUS,10,Northbound,,Northbound Platform 10,TRUE,FALSE,,TRUE
HUBFPK-Plat01-EB-piccadilly,HUBFPK,1,Eastbound,9400ZZLUFPK1,Eastbound Platform 1,TRUE,FALSE,,TRUE
HUBFPK-Plat02-NB-victoria,HUBFPK,2,Northbound,9400ZZLUFPK3,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBFPK-Plat02-SB-thameslink,HUBFPK,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBFPK-Plat03-WB-piccadilly,HUBFPK,3,Westbound,9400ZZLUFPK2,Westbound Platform 3,TRUE,FALSE,,TRUE
HUBFPK-Plat04-SB-victoria,HUBFPK,4,Southbound,9400ZZLUFPK4,Southbound Platform 4,TRUE,FALSE,,TRUE
HUBFPK-Plat07-NB-thameslink,HUBFPK,7,Northbound,,Northbound Platform 7,TRUE,FALSE,,TRUE
HUBGFD-Plat01-WB-central,HUBGFD,1,Westbound,9400ZZLUGFD2,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBGFD-Plat02-EB-national-rail,HUBGFD,2,Eastbound,,Eastbound Platform 2 ,TRUE,FALSE,,TRUE
HUBGFD-Plat03-EB-central,HUBGFD,3,Eastbound,9400ZZLUGFD1,Eastbound Platform 3,TRUE,FALSE,,TRUE
HUBGNW-Plat01-EB-national-rail,HUBGNW,1,Eastbound,,Eastbound,TRUE,FALSE,,TRUE
HUBGNW-Plat02-WB-national-rail,HUBGNW,2,Westbound,,Westbound,TRUE,FALSE,,TRUE
HUBGNW-Plat03-NB-dlr,HUBGNW,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBGNW-Plat04-SB-dlr,HUBGNW,4,Southbound,,Southbound Platform 4,TRUE,FALSE,,TRUE
HUBGUN-Plat01-WB-district|london-overground,HUBGUN,1,Westbound,9400ZZLUGBY1,Westbound Platform 1,TRUE,TRUE,,TRUE
HUBGUN-Plat02-EB-district|london-overground,HUBGUN,2,Eastbound,9400ZZLUGBY1,Eastbound Platform 2,TRUE,TRUE,,TRUE
HUBH13-Plat01-WB-piccadilly,HUBH13,1,Westbound,???,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBH13-Plat01-WB-elizabeth,HUBH13,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBH13-Plat02-EB-piccadilly,HUBH13,2,Eastbound,???,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBH13-Plat02-EB-elizabeth,HUBH13,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBHDN-Plat01-SB-bakerloo|london-overground,HUBHDN,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBHDN-Plat02-NB-bakerloo|london-overground,HUBHDN,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBHHY-Plat01-SB-london-overground,HUBHHY,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBHHY-Plat02-SB-london-overground,HUBHHY,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBHHY-Plat03-NB-victoria,HUBHHY,3,Northbound,9400ZZLUHAI1,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBHHY-Plat05-SB-victoria,HUBHHY,5,Southbound,9400ZZLUHAI2,Southbound Platform 5,TRUE,FALSE,,TRUE
HUBHHY-Plat07-WB-london-overground,HUBHHY,7,Westbound,,Westbound Platform 7,TRUE,FALSE,,TRUE
HUBHHY-Plat08-EB-london-overground,HUBHHY,8,Eastbound,,Eastbound Platform 8,TRUE,FALSE,,TRUE
HUBHMS-Plat01-EB-circle|hammersmith-city,HUBHMS,1,Eastbound,9400ZZLUHSC1,Eastbound Platform 1,TRUE,TRUE,,TRUE
HUBHMS-Plat01-WB-district,HUBHMS,1,Westbound,9400ZZLUHSD1,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBHMS-Plat02-EB-circle|hammersmith-city,HUBHMS,2,Eastbound,9400ZZLUHSC1,Eastbound Platform 2,TRUE,TRUE,,TRUE
HUBHMS-Plat02-WB-piccadilly,HUBHMS,2,Westbound,9400ZZLUHSD3,Westbound Platform 2,TRUE,FALSE,,TRUE
HUBHMS-Plat03-EB-circle|hammersmith-city,HUBHMS,3,Eastbound,9400ZZLUHSC1,Eastbound Platform 3,TRUE,TRUE,,TRUE
HUBHMS-Plat03-EB-piccadilly,HUBHMS,3,Eastbound,9400ZZLUHSD4,Eastbound Platform 3,TRUE,FALSE,,TRUE
HUBHMS-Plat04-EB-district,HUBHMS,4,Eastbound,9400ZZLUHSD2,Eastbound Platform 4,TRUE,FALSE,,TRUE
HUBHOH-Plat01-NB-metropolitan|national-rail,HUBHOH,1,Northbound,9400ZZLUHOH2,Northbound Platform 1,TRUE,TRUE,,TRUE
HUBHOH-Plat02-SB-national-rail,HUBHOH,2,Southbound,,Southbound,TRUE,TRUE,,TRUE
HUBHOH-Plat03-NB-metropolitan,HUBHOH,3,Northbound,9400ZZLUHOH2,Northbound Platform 3,TRUE,TRUE,,TRUE
HUBHOH-Plat04-NB-metropolitan,HUBHOH,4,Northbound,9400ZZLUHOH2,Northbound Platform 4,TRUE,TRUE,,TRUE
HUBHOH-Plat05-SB-metropolitan,HUBHOH,5,Southbound,9400ZZLUHOH1,Southbound Platform 5,TRUE,TRUE,,TRUE
HUBHOH-Plat06-SB-metropolitan,HUBHOH,6,Southbound,9400ZZLUHOH1,Southbound Platform 6,TRUE,TRUE,,TRUE
HUBHRW-Plat01-NB-bakerloo|london-overground,HUBHRW,1,Northbound,9400ZZLUHAW2,Northbound Platform 1,TRUE,TRUE,,TRUE
HUBHRW-Plat02-SB-bakerloo|london-overground,HUBHRW,2,Southbound,9400ZZLUHAW1,Southbound Platform 2,TRUE,TRUE,,TRUE
HUBHX4-Plat01-WB-elizabeth,HUBHX4,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBHX4-Plat02-WB-elizabeth,HUBHX4,2,Westbound,,Westbound Platform 2,TRUE,FALSE,,TRUE
HUBHX4-Plat01-EB-piccadilly,HUBHX4,1,Eastbound,9400ZZLUHR41,Eastbound,TRUE,FALSE,,TRUE
HUBHX5-Plat03-EB-elizabeth,HUBHX5,3,Eastbound,,Eastbound Platform 3,TRUE,FALSE,,TRUE
HUBHX5-Plat04-EB-elizabeth,HUBHX5,4,Eastbound,,Eastbound Platform 4,TRUE,FALSE,,TRUE
HUBHX5-Plat05-EB-piccadilly,HUBHX5,5,Eastbound,9400ZZLUHR51,Eastbound Platform 5,TRUE,FALSE,,TRUE
HUBHX5-Plat06-EB-piccadilly,HUBHX5,6,Eastbound,9400ZZLUHR51,Eastbound Platform 6,TRUE,FALSE,,TRUE
HUBIMP-Plat01-SB-london-overground,HUBIMP,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBIMP-Plat02-NB-london-overground,HUBIMP,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
910GKNGX-Plat00-NB-national-rail,HUBKGX,0,Northbound,,Northbound Platform 0,TRUE,FALSE,,FALSE
910GKNGX-Plat01-NB-national-rail,HUBKGX,1,Northbound,,Northbound Platform 1,TRUE,FALSE,,FALSE
HUBKGX-Plat01-WB-circle|hammersmith-city|metropolitan,HUBKGX,1,Westbound,9400ZZLUKSX3,Westbound Platform 1,TRUE,TRUE,,TRUE
HUBKGX-Plat02-EB-circle|hammersmith-city|metropolitan,HUBKGX,2,Eastbound,9400ZZLUKSX3,Eastbound Platform 2,TRUE,TRUE,,TRUE
910GKNGX-Plat02-NB-national-rail,HUBKGX,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
910GKNGX-Plat03-NB-national-rail,HUBKGX,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBKGX-Plat03-NB-victoria,HUBKGX,3,Northbound,9400ZZLUKSX1,Northbound Platform 3,TRUE,FALSE,,TRUE
910GKNGX-Plat04-NB-national-rail,HUBKGX,4,Northbound,,Northbound Platform 4,TRUE,FALSE,,TRUE
HUBKGX-Plat04-SB-victoria,HUBKGX,4,Southbound,9400ZZLUKSX2,Southbound Platform 4,TRUE,FALSE,,TRUE
910GKNGX-Plat05-NB-national-rail,HUBKGX,5,Northbound,,Northbound Platform 5,TRUE,FALSE,,TRUE
HUBKGX-Plat05-WB-piccadilly,HUBKGX,5,Westbound,9400ZZLUKSX7,Westbound Platform 5,TRUE,FALSE,,TRUE
HUBKGX-Plat06-EB-piccadilly,HUBKGX,6,Eastbound,9400ZZLUKSX6,Eastbound Platform 6,TRUE,FALSE,,TRUE
910GKNGX-Plat06-NB-national-rail,HUBKGX,6,Northbound,,Northbound Platform 6,TRUE,FALSE,,TRUE
HUBKGX-Plat07-NB-northern,HUBKGX,7,Northbound,9400ZZLUKSX4,Northbound Platform 7,TRUE,FALSE,,TRUE
910GKNGX-Plat07-NB-national-rail,HUBKGX,7,Northbound,,Northbound Platform 7,TRUE,FALSE,,TRUE
910GKNGX-Plat08-NB-national-rail,HUBKGX,8,Northbound,,Northbound Platform 8,TRUE,FALSE,,TRUE
HUBKGX-Plat08-SB-northern,HUBKGX,8,Southbound,9400ZZLUKSX5,Southbound Platform 8,TRUE,FALSE,,TRUE
910GKNGX-Plat09-NB-national-rail,HUBKGX,9,Northbound,,Northbound Platform 9,TRUE,FALSE,,TRUE
910GKNGX-Plat10-NB-national-rail,HUBKGX,10,Northbound,,Northbound Platform 10,TRUE,FALSE,,TRUE
910GKNGX-Plat11-NB-national-rail,HUBKGX,11,Northbound,,Northbound Platform 11,TRUE,FALSE,,TRUE
HUBKNL-Plat01-SB-bakerloo|london-overground,HUBKNL,1,Southbound,9400ZZLUKSL1,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBKNL-Plat02-NB-bakerloo|london-overground,HUBKNL,2,Northbound,9400ZZLUKSL2,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBKNT-Plat01-SB-bakerloo|london-overground,HUBKNT,1,Southbound,9400ZZLUKEN2,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBKNT-Plat02-NB-bakerloo|london-overground,HUBKNT,2,Northbound,9400ZZLUKEN1,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBKPA-Plat01-EB-district,HUBKPA,1,Eastbound,,Eastbound Platform 1,TRUE,FALSE,Olympia Way,TRUE
HUBKPA-Plat02-NB-london-overground|national-rail,HUBKPA,2,Northbound,,Northbound Platform 2,TRUE,FALSE,Olympia Way,TRUE
HUBKPA-Plat03-SB-london-overground|national-rail,HUBKPA,3,Southbound,,Southbound Platform 3,TRUE,FALSE,Russell Road,TRUE
HUBKTN-Plat01-NB-northern,HUBKTN,1,Northbound,9400ZZLUKSH1,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBKTN-Plat01-SB-thameslink,HUBKTN,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,FALSE
HUBKTN-Plat02-NB-thameslink,HUBKTN,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,FALSE
HUBKTN-Plat02-SB-northern,HUBKTN,2,Southbound,9400ZZLUKSH2,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBKWG-Plat01-EB-district|london-overground,HUBKWG,1,Eastbound,9400ZZLUKWG1,Eastbound Platform 1,TRUE,TRUE,Station Approach,TRUE
HUBKWG-Plat02-WB-district|london-overground,HUBKWG,2,Westbound,9400ZZLUKWG2,Westbound Platform 2,TRUE,TRUE,North End,TRUE
HUBLBG-Plat01-NB-northern,HUBLBG,1,Northbound,9400ZZLULNB1,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBLBG-Plat02-SB-northern,HUBLBG,2,Southbound,9400ZZLULNB1,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBLBG-Plat03-WB-jubilee,HUBLBG,3,Westbound,9400ZZLULNB2,Westbound Platform 3,TRUE,FALSE,,TRUE
HUBLBG-Plat04-EB-jubilee,HUBLBG,4,Eastbound,9400ZZLULNB2,Eastbound Platform 4,TRUE,FALSE,,TRUE
HUBLBG-Plat05-NB-thameslink,HUBLBG,5,Northbound,,Northbound Platform 4,TRUE,FALSE,,TRUE
HUBLBG-Plat04-SB-thameslink,HUBLBG,4,Southbound,,Southbound Platform 5,TRUE,FALSE,,TRUE
HUBLCY-Plat01-SB-dlr,HUBLCY,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBLCY-Plat02-NB-dlr,HUBLCY,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBLEW-Plat05-NB-dlr,HUBLEW,5,Northbound,,Northbound Platform 5,TRUE,FALSE,,TRUE
HUBLEW-Plat06-NB-dlr,HUBLEW,6,Northbound,,Northbound Platform 6,TRUE,FALSE,,TRUE
HUBLHS-Plat03-EB-dlr,HUBLHS,3,Eastbound,,Eastbound Platform 3,TRUE,FALSE,,TRUE
HUBLHS-Plat04-WB-dlr,HUBLHS,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
HUBLST-Plat01-EB-circle|hammersmith-city|metropolitan,HUBLST,1,Eastbound,9400ZZLULVT3,Eastbound Platform 1,TRUE,TRUE,,TRUE
HUBLST-Plat01-EB-london-overground,HUBLST,1,Eastbound,,Eastbound Platform 1,TRUE,FALSE,,TRUE
HUBLST-Plat02-EB-london-overground,HUBLST,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBLST-Plat02-WB-circle|hammersmith-city|metropolitan,HUBLST,2,Westbound,9400ZZLULVT4,Westbound Platform 2,TRUE,FALSE,,TRUE
HUBLST-Plat03-EB-london-overground,HUBLST,3,Eastbound,,Eastbound Platform 3,TRUE,FALSE,,TRUE
HUBLST-Plat04-EB-central,HUBLST,4,Eastbound,9400ZZLULVT1,Eastbound Platform 4,TRUE,FALSE,,TRUE
HUBLST-Plat04-EB-london-overground,HUBLST,4,Eastbound,,Eastbound Platform 4,TRUE,FALSE,,TRUE
HUBLST-Plat05-EB-london-overground,HUBLST,5,Eastbound,,Eastbound Platform 5,TRUE,FALSE,,TRUE
