PlatformUniqueId,StopAreaNaptanCode,Line,DirectionTowards,MinGap,MaxGap,AverageGap,MinStep,MaxStep,AverageStep,DesignatedLevelAccessPoint,LocationOfLevelAccess,LevelAccessByManualRamp,AdditionalAccessibilityInformation,GroupName
910GKNGX-Plat05-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat05-WB-piccadilly,940GZZLUKSX,piccadilly,Heathrow,0,85,,0,50,,TRUE,,False,,
HUBKGX-Plat06-EB-piccadilly,940GZZLUKSX,piccadilly,Oakwood,0,85,,0,50,,TRUE,,False,,
910GKNGX-Plat06-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat07-NB-northern,940GZZLUKSX,northern,Edgware and High Barnet,0,85,,0,50,,TRUE,,False,,
910GKNGX-Plat07-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat08-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat08-SB-northern,940GZZLUKSX,northern,Morden,0,85,,0,50,,TRUE,,False,,
910GKNGX-Plat09-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat10-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat11-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKNL-Plat01-SB-bakerloo|london-overground,940GZZLUKSL,bakerloo,,,,,,,,False,,False,,
HUBKNL-Plat01-SB-bakerloo|london-overground,910GKENSLG,london-overground,,,,,,,,False,,False,,
HUBKNL-Plat02-NB-bakerloo|london-overground,940GZZLUKSL,bakerloo,,,,,,,,False,,False,,
HUBKNL-Plat02-NB-bakerloo|london-overground,910GKENSLG,london-overground,,,,,,,,False,,False,,
HUBKNT-Plat01-SB-bakerloo|london-overground,940GZZLUKEN,bakerloo,,,,,,,,False,,False,,
HUBKNT-Plat01-SB-bakerloo|london-overground,910GKTON,london-overground,,,,,,,,False,,False,,
HUBKNT-Plat02-NB-bakerloo|london-overground,940GZZLUKEN,bakerloo,,,,,,,,False,,False,,
HUBKNT-Plat02-NB-bakerloo|london-overground,910GKTON,london-overground,,,,,,,,False,,False,,
HUBKPA-Plat01-EB-district,940GZZLUKOY,district,High Street Kensington,0,50,,0,123,,False,,TRUE,Use the Olympia Way entrance for District line or London Overground northbound platform. ,
HUBKPA-Plat02-NB-london-overground|national-rail,910GKENOLYM,london-overground,Stratford,,,,,,,False,,TRUE,Use the Olympia Way entrance for District line or London Overground northbound platform. ,
HUBKPA-Plat02-NB-london-overground|national-rail,910GKENOLYM,national-rail,,,,,,,,False,,TRUE,Use the Olympia Way entrance for District line or London Overground northbound platform. ,
HUBKPA-Plat03-SB-london-overground|national-rail,910GKENOLYM,london-overground,Clapham Junction,,,,,,,False,,TRUE,Use the Russell Road entrance for London Overground southbound platform. ,
HUBKPA-Plat03-SB-london-overground|national-rail,910GKENOLYM,national-rail,,,,,,,,False,,TRUE,Use the Russell Road entrance for London Overground southbound platform. ,
HUBKTN-Plat01-NB-northern,940GZZLUKSH,northern,,,,,,,,False,,False,,
HUBKTN-Plat01-SB-thameslink,910GKNTSHTN,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBKTN-Plat02-NB-thameslink,910GKNTSHTN,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBKTN-Plat02-SB-northern,940GZZLUKSH,northern,,,,,,,,False,,False,,
HUBKWG-Plat01-EB-district|london-overground,940GZZLUKWG,district,Earl's Court,0,85,,0,50,,False,,False,,
HUBKWG-Plat01-EB-district|london-overground,910GKEWGRDN,london-overground,Stratford,0,73,,0,227,,False,,TRUE,,
HUBKWG-Plat02-WB-district|london-overground,940GZZLUKWG,district,Richmond,0,50,,0,153,,False,,TRUE,,
HUBKWG-Plat02-WB-district|london-overground,910GKEWGRDN,london-overground,Richmond,0,50,,0,153,,False,,TRUE,,
HUBLBG-Plat01-NB-northern,940GZZLULNB,northern,Edgware and High Barnet,0,85,,0,50,,TRUE,2 centre doors on cars 5 and 6,False,"London Bridge (National Rail) A, Step-free line interchange requires a 410m journey via street and lifts. Jubilee line: for level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage.",
HUBLBG-Plat02-SB-northern,940GZZLULNB,northern,Morden,0,85,,0,50,,TRUE,2 centre doors on cars 2 and 3,False,,
HUBLBG-Plat03-WB-jubilee,940GZZLULNB,jubilee,Stanmore,0,85,,0,50,,TRUE,2 centre doors on car 5,False,,
HUBLBG-Plat04-EB-jubilee,940GZZLULNB,jubilee,Stratford,0,85,,0,50,,TRUE,2 centre doors on car 2,False,,
HUBLBG-Plat04-SB-thameslink,910GLNDNBDC,thameslink,,0,85,,0,50,,TRUE,,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBLBG-Plat05-NB-thameslink,910GLNDNBDC,thameslink,,0,85,,0,50,,TRUE,,FALSE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBLCY-Plat01-SB-dlr,940GZZDLLCA,dlr,Woolwich Arsenal,0,85,,0,50,,False,,False,,
HUBLCY-Plat02-NB-dlr,940GZZDLLCA,dlr,Bank and Stratford,0,85,,0,50,,False,,False,,
HUBLEW-Plat05-NB-dlr,940GZZDLLEW,dlr,Canary Wharf,0,85,,0,50,,False,,False,,
HUBLEW-Plat06-NB-dlr,940GZZDLLEW,dlr,Canary Wharf,0,85,,0,50,,False,,False,,
HUBLHS-Plat03-EB-dlr,940GZZDLLIM,dlr,Westferry,0,85,,0,50,,False,,False,,
HUBLHS-Plat04-WB-dlr,940GZZDLLIM,dlr,Shadwell,0,85,,0,50,,False,,False,,
HUBLST-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLULVT,circle,Monument,0,85,,0,50,,TRUE,,False,,
HUBLST-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLULVT,hammersmith-city,Barking,0,85,,0,50,,TRUE,,False,,
HUBLST-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLULVT,metropolitan,Liverpool Street,0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBLST-Plat01-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat02-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLULVT,circle,,,,,,,,False,,False,,
HUBLST-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLULVT,hammersmith-city,,,,,,,,False,,False,,
HUBLST-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLULVT,metropolitan,,,,,,,,False,,False,,
HUBLST-Plat03-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat04-EB-central,940GZZLULVT,central,,,,,,,,False,,False,,
HUBLST-Plat04-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat05-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat05-WB-central,940GZZLULVT,central,,,,,,,,False,,False,,
HUBLST-Plat06-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat07-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat08-EB-london-overground,910GLIVST,london-overground,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,TRUE,,
HUBLST-Plat15-EB-elizabeth,910GLIVST,elizabeth,,,,,,,,False,,TRUE,,
HUBLST-Plat16-EB-elizabeth,910GLIVST,elizabeth,,,,,,,,False,,TRUE,,
HUBLST-Plat17-EB-elizabeth,910GLIVST,elizabeth,,,,,,,,False,,TRUE,,
HUBLST-Plat18-EB-elizabeth,910GLIVST,elizabeth,,,,,,,,False,,TRUE,,
HUBLST-PlatA-EB-elizabeth,910GLIVSTLL,elizabeth,,,,,,,,TRUE,,False,,
HUBLST-PlatB-WB-elizabeth,910GLIVSTLL,elizabeth,,,,,,,,TRUE,,False,,
HUBMJT-EB-tram,940GZZCRMJT,tram,,0,85,,0,50,,TRUE,,FALSE,,
HUBMJT-Plat01-NB-national-rail,910GMITCHMJ,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBMJT-Plat02-SB-national-rail,910GMITCHMJ,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBMJT-WB-tram,940GZZCRMJT,tram,,0,85,,0,50,,TRUE,,FALSE,,
HUBMYB-Plat01-NB-bakerloo,940GZZLUMYB,bakerloo,,,,,,,,False,,False,,
HUBMYB-Plat02-SB-bakerloo,940GZZLUMYB,bakerloo,,,,,,,,False,,False,,
HUBMYB-Plat01-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,TRUE,,
HUBMYB-Plat02-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,TRUE,,
HUBMYB-Plat03-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,TRUE,,
HUBMYB-Plat04-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,TRUE,,
HUBMYB-Plat05-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,TRUE,,
HUBMYB-Plat06-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,TRUE,,
HUBNWB-Plat01-SB-bakerloo|london-overground,940GZZLUNWY,bakerloo,,,,,,,,False,,False,,
HUBNWB-Plat01-SB-bakerloo|london-overground,910GNWEMBLY,london-overground,,,,,,,,False,,False,,
HUBNWB-Plat02-NB-bakerloo|london-overground,940GZZLUNWY,bakerloo,,,,,,,,False,,False,,
HUBNWB-Plat02-NB-bakerloo|london-overground,910GNWEMBLY,london-overground,,,,,,,,False,,False,,
HUBNWD-Plat01-NB-london-overground,910GNORWDJ,london-overground,Dalston Junction,,,,,,,False,,TRUE,You can only enter and exit the northbound platform via the Station Road entrance,
HUBNWD-Plat03-NB-london-overground|thameslink,910GNORWDJ,london-overground,,,,,,,,False,,False,,
HUBNWD-Plat03-NB-london-overground|thameslink,910GNORWDJ,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBNWD-Plat04-SB-thameslink,910GNORWDJ,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBNWD-Plat05-SB-london-overground,910GNORWDJ,london-overground,,,,,,,,False,,False,,
HUBNWD-Plat06-SB-london-overground,910GNORWDJ,london-overground,,,,,,,,False,,False,,
HUBNWX-Plat0D-NB-london-overground,910GNWCRELL,london-overground,,,,,,,,False,,TRUE,,
HUBNXG-Plat01-SB-london-overground,910GNEWXGTE,london-overground,Crystal Palace and West Croydon,,,,,,,False,,TRUE,,
HUBNXG-Plat05-NB-london-overground,910GNEWXGTE,london-overground,Dalston Junction and Highbury & Islington,,,,,,,False,,TRUE,,
HUBOLD-Plat01-NB-northern,940GZZLUODS,northern,,,,,,,,False,,False,,
HUBOLD-Plat02-SB-northern,940GZZLUODS,northern,,,,,,,,False,,False,,
HUBPAD-Plat01-WB-circle|district,940GZZLUPAC,circle,,,,,,,,False,,False,,
HUBPAD-Plat01-WB-circle|district,940GZZLUPAC,district,,,,,,,,False,,False,,
HUBPAD-Plat02-EB-circle|district,940GZZLUPAC,circle,,0,85,0,0,50,133,False,,False,"If travelling towards Liverpool Street, take the District Line towards Edgware Road and change there for the Circle line.",
HUBPAD-Plat02-EB-circle|district,940GZZLUPAC,district,Edgware Road,0,85,0,0,50,133,False,,False,"If travelling towards Liverpool Street, take the District Line towards Edgware Road and change there for the Circle line.",
HUBPAD-Plat03-NB-bakerloo,940GZZLUPAC,bakerloo,,,,,,,,False,,TRUE,"For step-free access to the Bakerloo line, customers need to use the Eastbourne Terrace Elizabeth line station entrance which is open between 06:30 and 23:00 on Monday to Saturday (extended opening hours apply from Monday 5 September). It is not open on Sundays.",
HUBPAD-Plat04-SB-bakerloo,940GZZLUPAC,bakerloo,,,,,,,,False,,TRUE,"For step-free access to the Bakerloo line, customers need to use the Eastbourne Terrace Elizabeth line station entrance which is open between 06:30 and 23:00 on Monday to Saturday (extended opening hours apply from Monday 5 September). It is not open on Sundays.",
HUBPAD-Plat11-WB-elizabeth,910GPADTON,elizabeth,Heathrow,,,,,,,False,,TRUE,,
HUBPAD-Plat12-WB-elizabeth,910GPADTON,elizabeth,Heathrow,,,,,,,False,,TRUE,,
HUBPAD-Plat15-WB-circle|hammersmith-city,940GZZLUPAH,circle,Hammersmith,,,180,,,50,False,,False,,
HUBPAD-Plat15-WB-circle|hammersmith-city,940GZZLUPAH,hammersmith-city,Hammersmith,,,180,,,50,False,,False,,
HUBPAD-Plat16-EB-circle|hammersmith-city,940GZZLUPAH,circle,Edgware Road,,,0,,,133,False,,False,,
HUBPAD-Plat16-EB-circle|hammersmith-city,940GZZLUPAH,hammersmith-city,Edgware Road,,,0,,,133,False,,False,,
HUBPAD-PlatA-EB-elizabeth,910GPADTLL,elizabeth,,,,,,,,TRUE,,False,,
HUBPAD-PlatB-WB-elizabeth,910GPADTLL,elizabeth,,,,,,,,TRUE,,False,,
HUBQPW-Plat01-SB-bakerloo|london-overground,910GQPRK,london-overground,,,,,,,,False,,False,,
HUBQPW-Plat01-SB-bakerloo|london-overground,940GZZLUQPS,bakerloo,,,,,,,,False,,False,,
HUBQPW-Plat02-SB-bakerloo,940GZZLUQPS,bakerloo,,,,,,,,False,,False,,
HUBQPW-Plat03-NB-bakerloo,940GZZLUQPS,bakerloo,,,,,,,,False,,False,,
HUBQPW-Plat04-NB-bakerloo|london-overground,940GZZLUQPS,bakerloo,,,,,,,,False,,False,,
HUBQPW-Plat04-NB-bakerloo|london-overground,910GQPRK,london-overground,,,,,,,,False,,False,,
HUBRIC-Plat01-NB-metropolitan,940GZZLURKW,metropolitan,,,,,,,,False,,False,,
HUBRIC-Plat02-SB-metropolitan,940GZZLURKW,metropolitan,Liverpool Street,,,189,,,23,False,,TRUE,,
HUBRMD-Plat03-EB-district|london-overground,940GZZLURMD,district,Upminster,0,85,,0,50,,False,,False,,
HUBRMD-Plat03-EB-district|london-overground,910GRICHMND,london-overground,Stratford,,,,,,,False,,TRUE,,
HUBRMD-Plat04-EB-district|london-overground,940GZZLURMD,district,Upminster,0,85,,0,50,,False,,False,,
HUBRMD-Plat04-EB-district|london-overground,910GRICHMND,london-overground,Stratford,,,,,,,False,,TRUE,,
HUBRMD-Plat05-EB-district|london-overground,940GZZLURMD,district,Upminster,0,85,,0,50,,False,,False,,
HUBRMD-Plat05-EB-district|london-overground,910GRICHMND,london-overground,Stratford,,,,,,,False,,TRUE,,
HUBRMD-Plat06-EB-district,940GZZLURMD,district,Upminster,0,85,,0,50,,False,,False,,
HUBRMD-Plat07-EB-district,940GZZLURMD,district,Upminster,0,85,,0,50,,False,,False,,
HUBSBP-Plat01-SB-bakerloo|london-overground,940GZZLUSGP,bakerloo,,,,,,,,False,,False,,
HUBSBP-Plat01-SB-bakerloo|london-overground,910GSTNBGPK,london-overground,,,,,,,,False,,False,,
HUBSBP-Plat02-NB-bakerloo|london-overground,940GZZLUSGP,bakerloo,,,,,,,,False,,False,,
HUBSBP-Plat02-NB-bakerloo|london-overground,910GSTNBGPK,london-overground,,,,,,,,False,,False,,
HUBSDE-Plat01-EB-dlr,940GZZDLSHA,dlr,Beckton and Lewisham,0,85,,0,50,,False,,False,,
HUBSDE-Plat01-NB-london-overground,910GSHADWEL,london-overground,,,,,,,,False,,False,,
HUBSDE-Plat02-SB-london-overground,910GSHADWEL,london-overground,,,,,,,,False,,False,,
HUBSDE-Plat02-WB-dlr,940GZZDLSHA,dlr,Bank and Tower Gateway,0,85,,0,50,,False,,False,,
HUBSOK-Plat01-SB-bakerloo|london-overground,940GZZLUSKT,bakerloo,,,,,,,,False,,False,,
HUBSOK-Plat01-SB-bakerloo|london-overground,910GSKENTON,london-overground,,,,,,,,False,,False,,
HUBSOK-Plat02-NB-bakerloo|london-overground,940GZZLUSKT,bakerloo,,,,,,,,False,,False,,
HUBSOK-Plat02-NB-bakerloo|london-overground,910GSKENTON,london-overground,,,,,,,,False,,False,,
HUBSPB-Plat01-SB-london-overground,910GSHPDSB,london-overground,Clapham Junction,,,,,,,False,,TRUE,Use the ticket hall entrance for both platforms,
HUBSPB-Plat01-WB-central,940GZZLUSBC,central,,,,,,,,False,,False,,
HUBSPB-Plat02-EB-central,940GZZLUSBC,central,,,,,,,,False,,False,,
HUBSPB-Plat02-NB-london-overground,910GSHPDSB,london-overground,Stratford,,,,,,,False,,TRUE,Use the ticket hall entrance for both platforms,
HUBSRA-Plat01-WB-london-overground,910GSTFD,london-overground,Clapham Junction,,,,,,,False,,TRUE,,
HUBSRA-Plat02-WB-london-overground,910GSTFD,london-overground,Richmond,,,,,,,False,,TRUE,,
HUBSRA-Plat03-WB-central,940GZZLUSTD,central,Liverpool Street,,,,,,,False,,TRUE,,
HUBSRA-Plat05-WB-elizabeth,910GSTFD,elizabeth,Liverpool Street,,,,,,,False,,TRUE,,
HUBSRA-Plat06-EB-central,940GZZLUSTD,central,Epping,,,,,,,False,,TRUE,,
HUBSRA-Plat08-EB-elizabeth,910GSTFD,elizabeth,Shenfield,,,,,,,False,,TRUE,,
HUBSRA-Plat13-WB-jubilee,940GZZLUSTD,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage. ",
HUBSRA-Plat14-WB-jubilee,940GZZLUSTD,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage. ",
HUBSRA-Plat15-WB-jubilee,940GZZLUSTD,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage. ",
HUBSRA-Plat16-NB-dlr,940GZZDLSTD,dlr,Stratford International,0,85,,0,50,,False,,False,,
HUBSRA-Plat17-SB-dlr,940GZZDLSTD,dlr,Woolwich Arsenal,0,85,,0,50,,False,,False,,
HUBSRA-Plat3A-WB-central,940GZZLUSTD,central,Liverpool Street,,,,,,,False,,TRUE,,
HUBSRA-Plat4A-WB-dlr,940GZZDLSTD,dlr,Canary Wharf,0,85,,0,50,,False,,False,,
HUBSRA-Plat4B-WB-dlr,940GZZDLSTD,dlr,Canary Wharf,0,85,,0,50,,False,,False,,
HUBSRU-Plat01-WB-central,940GZZLUSRP,central,,,,,,,,False,,False,,
HUBSRU-Plat02-EB-central,940GZZLUSRP,central,,,,,,,,False,,False,,
HUBSVS-Plat01-SB-london-overground,910GSEVNSIS,london-overground,,,,,,,,False,,False,,
HUBSVS-Plat02-NB-london-overground,910GSEVNSIS,london-overground,,,,,,,,False,,False,,
HUBSVS-Plat03-NB-victoria,940GZZLUSVS,victoria,,,,,,,,False,,False,,
HUBSVS-Plat04-NB-victoria,940GZZLUSVS,victoria,,,,,,,,False,,False,,
HUBSVS-Plat05-SB-victoria,940GZZLUSVS,victoria,,,,,,,,False,,False,,
HUBSYD-Plat01-NB-london-overground,910GSYDENHM,london-overground,Highbury & Islington,,,,,,,False,,TRUE,Use the Peak Hill Gardens entrance for northbound platform,
HUBSYD-Plat02-SB-london-overground,910GSYDENHM,london-overground,Crystal Palace and West Croydon,,,,,,,False,,TRUE,Use the Station Approach emtrance for southbound platform,
HUBTOG-Plat01-EB-dlr,940GZZDLTWG,dlr,,0,85,,0,50,,False,,False,,
HUBTOG-Plat02-EB-dlr,940GZZDLTWG,dlr,,0,85,,0,50,,False,,False,,
HUBTOM-Plat01-NB-victoria,940GZZLUTMH,victoria,Walthamstow Central,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBTOM-Plat02-SB-victoria,940GZZLUTMH,victoria,Brixton,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBUPM-Plat03-WB-district,940GZZLUUPM,district,Earl's Court,0,85,,0,50,,False,,False,,
HUBUPM-Plat04-WB-district,940GZZLUUPM,district,Earl's Court,0,85,,0,50,,False,,False,,
HUBUPM-Plat05-WB-district,940GZZLUUPM,district,Earl's Court,0,85,,0,50,,False,,False,,
HUBUPM-Plat06-NB-london-overground,910GUPMNSTR,london-overground,,,,,,,,False,,False,,
HUBVIC-Plat01-WB-circle|district,940GZZLUVIC,circle,Edgware Road,,,,,,,False,,TRUE,,
HUBVIC-Plat01-WB-circle|district,940GZZLUVIC,district,Earl's Court,,,,,,,False,,TRUE,,
HUBVIC-Plat02-EB-circle|district,940GZZLUVIC,circle,Hammersmith,,,,,,,False,,TRUE,,
HUBVIC-Plat02-EB-circle|district,940GZZLUVIC,district,Upminster,,,,,,,False,,TRUE,,
HUBVIC-Plat03-NB-victoria,940GZZLUVIC,victoria,Walthamstow Central,0,85,,0,50,,TRUE,,False,,
HUBVIC-Plat04-SB-victoria,940GZZLUVIC,victoria,Brixton,0,85,,0,50,,TRUE,,False,,
HUBVXH-Plat01-NB-victoria,940GZZLUVXL,victoria,Walthamstow Central,0,85,,0,50,,TRUE,,False,,
HUBVXH-Plat02-SB-victoria,940GZZLUVXL,victoria,Brixton,0,85,,0,50,,TRUE,,False,,
HUBWAT-Plat01-NB-northern,940GZZLUWLO,northern,,,,,,,,False,,False,,
HUBWAT-Plat02-SB-northern,940GZZLUWLO,northern,,,,,,,,False,,False,,
HUBWAT-Plat03-NB-bakerloo,940GZZLUWLO,bakerloo,,,,,,,,False,,False,,
HUBWAT-Plat04-SB-bakerloo,940GZZLUWLO,bakerloo,,,,,,,,False,,False,,
HUBWAT-Plat05-WB-jubilee,940GZZLUWLO,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage.",
HUBWAT-Plat06-EB-jubilee,940GZZLUWLO,jubilee,Stratford,0,85,,0,50,,False,,False,,
HUBWAT-Plat25-EB-waterloo-city,940GZZLUWLO,waterloo-city,,,,,,,,TRUE,,TRUE,,
HUBWAT-Plat26-WB-waterloo-city,940GZZLUWLO,waterloo-city,,,,,,,,False,,False,,
HUBWBP-Plat01-WB-district,940GZZLUWBN,district,,,,,,,,False,,False,,
HUBWBP-Plat02-EB-district,940GZZLUWBN,district,Edgware Road,0,85,,0,50,,False,,False,,
HUBWBP-Plat03-SB-london-overground,910GWBRMPTN,london-overground,Clapham Junction,,,,,,,False,,TRUE,,
HUBWBP-Plat04-NB-london-overground,910GWBRMPTN,london-overground,Willesden Junction,,,,,,,False,,TRUE,,
HUBWCY-EB-tram,940GZZCRWCR,tram,,0,85,,0,50,,TRUE,,FALSE,,
HUBWCY-Plat01-NB-london-overground,910GWCROYDN,london-overground,Highbury & Islington,,,,,,,False,,TRUE,,
HUBWEH-Plat01-WB-district|hammersmith-city,940GZZLUWHM,district,Earl's Court,0,85,,0,50,,False,,False,,
HUBWEH-Plat01-WB-district|hammersmith-city,940GZZLUWHM,hammersmith-city,Hammersmith,0,85,,0,50,,False,,False,,
HUBWEH-Plat02-EB-district|hammersmith-city,940GZZLUWHM,district,Upminster,0,85,,0,50,,False,,False,,
HUBWEH-Plat02-EB-district|hammersmith-city,940GZZLUWHM,hammersmith-city,Barking,0,85,,0,50,,False,,False,,
HUBWEH-Plat03-SB-dlr,940GZZDLWHM,dlr,Canning Town,0,85,,0,50,,False,,False,,
HUBWEH-Plat04-NB-dlr,940GZZDLWHM,dlr,Stratford,0,85,,0,50,,False,,False,,
HUBWEH-Plat05-WB-jubilee,940GZZLUWHM,jubilee,Stanmore,0,85,,0,50,,False,,False,,
HUBWEH-Plat06-EB-jubilee,940GZZLUWHM,jubilee,Stratford,0,85,,0,50,,False,,False,,
HUBWFJ-Plat01-SB-london-overground,910GWATFDJ,london-overground,Euston,,,,,,,False,,TRUE,,
HUBWFJ-Plat02-SB-london-overground,910GWATFDJ,london-overground,Euston,,,,,,,False,,TRUE,,
HUBWFJ-Plat03-SB-london-overground,910GWATFDJ,london-overground,Euston,,,,,,,False,,TRUE,,
HUBWFJ-Plat04-SB-london-overground,910GWATFDJ,london-overground,Euston,,,,,,,False,,TRUE,,
HUBWHC-Plat01-SB-london-overground,910GWLTWCEN,london-overground,Liverpool Street,,,,,,,False,,TRUE,Use the Station Approach entrance for southbound platform,
HUBWHC-Plat01-SB-victoria,940GZZLUWWL,victoria,,,,,,,,False,,False,,
HUBWHC-Plat02-NB-london-overground,910GWLTWCEN,london-overground,Chingford,,,,,,,False,,TRUE,Use the Selborne Road entrance for westbound platform,
HUBWHC-Plat02-SB-victoria,940GZZLUWWL,victoria,,,,,,,,False,,False,,
HUBWIJ-Plat01-SB-bakerloo|london-overground,940GZZLUWJN,bakerloo,Oxford Circus,,,,,,,False,,TRUE,,
HUBWIJ-Plat01-SB-bakerloo|london-overground,910GWLSDJHL,london-overground,Euston,,,,,,,False,,TRUE,,
HUBWIJ-Plat02-SB-london-overground,910GWLSDJHL,london-overground,Euston,,,,,,,False,,TRUE,,
HUBWIJ-Plat03-NB-bakerloo|london-overground,940GZZLUWJN,bakerloo,Harrow & Wealdstone,,,,,,,False,,TRUE,,
HUBWIJ-Plat03-NB-bakerloo|london-overground,910GWLSDJHL,london-overground,Watford Junction,,,,,,,False,,TRUE,,
HUBWIJ-Plat04-NB-london-overground,910GWLSDJHL,london-overground,Stratford,,,,,,,False,,TRUE,,
HUBWIJ-Plat05-WB-london-overground,910GWLSDJHL,london-overground,Richmond & Clapham Junction,,,,,,,False,,TRUE,,
HUBWIM-EB-tram,940GZZCRWMB,tram,,0,85,,0,50,,TRUE,,FALSE,,
HUBWIM-Plat01-EB-district,940GZZLUWIM,district,Earl's Court,0,85,,0,50,,TRUE,,FALSE,,
HUBWIM-Plat02-EB-district,940GZZLUWIM,district,Earl's Court,0,85,,0,50,,TRUE,,FALSE,,
HUBWIM-Plat03-EB-district,940GZZLUWIM,district,Earl's Court,0,85,,0,50,,TRUE,,FALSE,,
HUBWIM-Plat04-EB-district,940GZZLUWIM,district,Earl's Court,0,85,,0,50,,TRUE,,FALSE,,
HUBWIM-Plat09-NB-thameslink,910GWIMBLDN,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
