pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional
910GCLDNNRB-1001043-RPL-2-910GCLDNNRB-Plat03-EB-london-overground-same_level,910GCLDNNRB-1001043-RPL-2,910GCLDNNRB-Plat03-EB-london-overground,1,1
910GCLDNNRB-Plat02-WB-london-overground-910GCLDNNRB-Plat03-EB-london-overground-same_level,910GCLDNNRB-Plat02-WB-london-overground,910GCLDNNRB-Plat03-EB-london-overground,1,1
910GCMDNRD-1001045-Bus-1-910GCMDNRD-1001045-Entr-90-same_level,910GCMDNRD-1001045-Bus-1,910GCMDNRD-1001045-Entr-90,1,1
910GCMDNRD-1001045-Entr-90-910GCMDNRD-1001045-Subwy-70-same_level,910GCMDNRD-1001045-Entr-90,910GCMDNRD-1001045-Subwy-70,1,1
910GCMDNRD-1001045-RPL E-2-910GCMDNRD-Plat02-EB-london-overground-same_level,910GCMDNRD-1001045-RPL E-2,910GCMDNRD-Plat02-EB-london-overground,1,1
910GCMDNRD-1001045-RPL W-3-910GCMDNRD-Plat01-WB-london-overground-same_level,910GCMDNRD-1001045-RPL W-3,910GCMDNRD-Plat01-WB-london-overground,1,1
910GCMDNRD-1001045-Subwy-70-910GCMDNRD-1001045-RPL E-2-lift-910GCMDNRD-Lift-2,910GCMDNRD-1001045-Subwy-70,910GCMDNRD-1001045-RPL E-2,5,1
910GCMDNRD-1001045-Subwy-70-910GCMDNRD-1001045-RPL W-3-lift-910GCMDNRD-Lift-1,910GCMDNRD-1001045-Subwy-70,910GCMDNRD-1001045-RPL W-3,5,1
910GCMDNRD-1001045-Subwy-70-910GCMDNRD-Outside-same_level,910GCMDNRD-1001045-Subwy-70,910GCMDNRD-Outside,1,1
910GCNNB-1001048-Bus-7-910GCNNB-1001048-Entr-2-same_level,910GCNNB-1001048-Bus-7,910GCNNB-1001048-Entr-2,1,1
910GCNNB-1001048-Entr-2-910GCNNB-1001048-RPL 1-1-lift-910GCNNB-Lift-1,910GCNNB-1001048-Entr-2,910GCNNB-1001048-RPL 1-1,5,1
910GCNNB-1001048-Entr-2-910GCNNB-1001048-RPL 2-3-lift-910GCNNB-Lift-2,910GCNNB-1001048-Entr-2,910GCNNB-1001048-RPL 2-3,5,1
910GCNNB-1001048-Entr-2-910GCNNB-1001048-RPL 3-4-lift-910GCNNB-Lift-2,910GCNNB-1001048-Entr-2,910GCNNB-1001048-RPL 3-4,5,1
910GCNNB-1001048-Entr-2-910GCNNB-1001048-RPL 4-5-lift-910GCNNB-Lift-3,910GCNNB-1001048-Entr-2,910GCNNB-1001048-RPL 4-5,5,1
910GCNNB-1001048-Entr-2-910GCNNB-Outside-same_level,910GCNNB-1001048-Entr-2,910GCNNB-Outside,1,1
910GCNNB-1001048-RPL 1-1-910GCNNB-Plat01-NB-london-overground-same_level,910GCNNB-1001048-RPL 1-1,910GCNNB-Plat01-NB-london-overground,1,1
910GCNNB-1001048-RPL 2-3-910GCNNB-1001048-RPL 3-4-same_level,910GCNNB-1001048-RPL 2-3,910GCNNB-1001048-RPL 3-4,1,1
910GCNNB-1001048-RPL 2-3-910GCNNB-Plat02-SB-london-overground-same_level,910GCNNB-1001048-RPL 2-3,910GCNNB-Plat02-SB-london-overground,1,1
910GCNNB-1001048-RPL 2-3-910GCNNB-Plat03-WB-london-overground-same_level,910GCNNB-1001048-RPL 2-3,910GCNNB-Plat03-WB-london-overground,1,1
910GCNNB-1001048-RPL 3-4-910GCNNB-Plat02-SB-london-overground-same_level,910GCNNB-1001048-RPL 3-4,910GCNNB-Plat02-SB-london-overground,1,1
910GCNNB-1001048-RPL 3-4-910GCNNB-Plat03-WB-london-overground-same_level,910GCNNB-1001048-RPL 3-4,910GCNNB-Plat03-WB-london-overground,1,1
910GCNNB-1001048-RPL 4-5-910GCNNB-Plat04-EB-london-overground-same_level,910GCNNB-1001048-RPL 4-5,910GCNNB-Plat04-EB-london-overground,1,1
910GCOLSDNS-1001072-BRIDG-5-910GCOLSDNS-1001072-RPLN-2-lift-910GCOLSDNS-Lift-1,910GCOLSDNS-1001072-BRIDG-5,910GCOLSDNS-1001072-RPLN-2,5,1
910GCOLSDNS-1001072-BRIDG-5-910GCOLSDNS-1001072-RPLS-4-lift-910GCOLSDNS-Lift-2,910GCOLSDNS-1001072-BRIDG-5,910GCOLSDNS-1001072-RPLS-4,5,1
910GCOLSDNS-1001072-Bus-1-910GCOLSDNS-1001072-EntrB-3-same_level,910GCOLSDNS-1001072-Bus-1,910GCOLSDNS-1001072-EntrB-3,1,1
910GCOLSDNS-1001072-EntrB-3-910GCOLSDNS-1001072-RPLN-2-ramp,910GCOLSDNS-1001072-EntrB-3,910GCOLSDNS-1001072-RPLN-2,1,1
910GCOLSDNS-1001072-RPLN-2-910GCOLSDNS-Plat01-NB-thameslink-same_level,910GCOLSDNS-1001072-RPLN-2,910GCOLSDNS-Plat01-NB-thameslink,1,1
910GCOLSDNS-1001072-RPLS-4-910GCOLSDNS-Plat02-SB-thameslink-same_level,910GCOLSDNS-1001072-RPLS-4,910GCOLSDNS-Plat02-SB-thameslink,1,1
910GCOLSDNS-Outside-910GCOLSDNS-1001072-EntrB-3-same_level,910GCOLSDNS-Outside,910GCOLSDNS-1001072-EntrB-3,1,1
910GCRKLWD-1001075-Bus-1-910GCRKLWD-1001075-Entr-3-same_level,910GCRKLWD-1001075-Bus-1,910GCRKLWD-1001075-Entr-3,1,1
910GCRKLWD-1001075-Entr-3-910GCRKLWD-1001075-RPL1-2-ramp,910GCRKLWD-1001075-Entr-3,910GCRKLWD-1001075-RPL1-2,1,1
910GCRKLWD-1001075-RPL2-4-910GCRKLWD-Plat02-NB-thameslink-same_level,910GCRKLWD-1001075-RPL2-4,910GCRKLWD-Plat02-NB-thameslink,1,1
910GCRKLWD-Outside-910GCRKLWD-1001075-Entr-3-same_level,910GCRKLWD-Outside,910GCRKLWD-1001075-Entr-3,1,1
910GCRKLWD-Outside-910GCRKLWD-Plat01-SB-thameslink-same_level,910GCRKLWD-Outside,910GCRKLWD-Plat01-SB-thameslink,1,1
910GCRKLWD-Plat01-SB-thameslink-910GCRKLWD-1001075-RPL1-2-same_level,910GCRKLWD-Plat01-SB-thameslink,910GCRKLWD-1001075-RPL1-2,1,1
910GCRLN-1001058-EntC-6-910GCRLN-1001058-FBdg-7-same_level,910GCRLN-1001058-EntC-6,910GCRLN-1001058-FBdg-7,1,1
910GCRLN-1001058-EntD-5-910GCRLN-1001058-RPL-W-3-ramp,910GCRLN-1001058-EntD-5,910GCRLN-1001058-RPL-W-3,1,1
910GCRLN-1001058-EntT-4-910GCRLN-1001058-RPL-E-2-ramp,910GCRLN-1001058-EntT-4,910GCRLN-1001058-RPL-E-2,1,1
910GCRLN-1001058-FBdg-7-910GCRLN-1001058-RPL-W-3-lift-910GCRLN-Lift-1,910GCRLN-1001058-FBdg-7,910GCRLN-1001058-RPL-W-3,5,1
910GCRLN-1001058-RPL-E-2-910GCRLN-Plat02-EB-national-rail-same_level,910GCRLN-1001058-RPL-E-2,910GCRLN-Plat02-EB-national-rail,1,1
910GCRLN-1001058-RPL-W-3-910GCRLN-Plat01-WB-national-rail-same_level,910GCRLN-1001058-RPL-W-3,910GCRLN-Plat01-WB-national-rail,1,1
910GCRLN-Outside-910GCRLN-1001058-EntC-6-same_level,910GCRLN-Outside,910GCRLN-1001058-EntC-6,1,1
910GCRLN-Outside-910GCRLN-1001058-EntD-5-same_level,910GCRLN-Outside,910GCRLN-1001058-EntD-5,1,1
910GCRLN-Outside-910GCRLN-1001058-EntT-4-same_level,910GCRLN-Outside,910GCRLN-1001058-EntT-4,1,1
910GCROUCHH-1001077-Bus-3-910GCROUCHH-1001077-EntrE-5-same_level,910GCROUCHH-1001077-Bus-3,910GCROUCHH-1001077-EntrE-5,1,1
910GCROUCHH-1001077-Bus-3-910GCROUCHH-1001077-EntrW-2-same_level,910GCROUCHH-1001077-Bus-3,910GCROUCHH-1001077-EntrW-2,1,1
910GCRPNDPK-1001049-Entr-2-910GCRPNDPK-1001049-RPL-1-same_level,910GCRPNDPK-1001049-Entr-2,910GCRPNDPK-1001049-RPL-1,1,1
910GCRPNDPK-Outside-910GCRPNDPK-Plat01-SB-london-overground-same_level,910GCRPNDPK-Outside,910GCRPNDPK-Plat01-SB-london-overground,1,1
910GCRPNDPK-Outside-910GCRPNDPK-Plat02-NB-london-overground-same_level,910GCRPNDPK-Outside,910GCRPNDPK-Plat02-NB-london-overground,1,1
910GCRPNDPK-Plat01-SB-london-overground-910GCRPNDPK-Plat02-NB-london-overground-same_level,910GCRPNDPK-Plat01-SB-london-overground,910GCRPNDPK-Plat02-NB-london-overground,1,1
910GCRSHLTN-1001051-BusNS-1-910GCRSHLTN-1001051-BusW-4-same_level,910GCRSHLTN-1001051-BusNS-1,910GCRSHLTN-1001051-BusW-4,1,1
910GCRSHLTN-1001051-BusNS-1-910GCRSHLTN-1001051-Entr-3-same_level,910GCRSHLTN-1001051-BusNS-1,910GCRSHLTN-1001051-Entr-3,1,1
910GCRSHLTN-1001051-BusW-4-910GCRSHLTN-1001051-Entr-3-same_level,910GCRSHLTN-1001051-BusW-4,910GCRSHLTN-1001051-Entr-3,1,1
910GCRSHLTN-1001051-Entr-3-910GCRSHLTN-1001051-RPLW-2-ramp,910GCRSHLTN-1001051-Entr-3,910GCRSHLTN-1001051-RPLW-2,1,1
910GCRSHLTN-1001051-FOT-7-910GCRSHLTN-1001051-RPLE-5-lift-910GCRSHLTN-Lift-1,910GCRSHLTN-1001051-FOT-7,910GCRSHLTN-1001051-RPLE-5,5,1
910GCRSHLTN-1001051-FOT-7-910GCRSHLTN-1001051-RPLW-2-lift-910GCRSHLTN-Lift-2,910GCRSHLTN-1001051-FOT-7,910GCRSHLTN-1001051-RPLW-2,5,1
910GCRSHLTN-1001051-RPLE-5-910GCRSHLTN-Plat01-EB-thameslink-same_level,910GCRSHLTN-1001051-RPLE-5,910GCRSHLTN-Plat01-EB-thameslink,1,1
910GCRSHLTN-1001051-RPLW-2-910GCRSHLTN-Plat02-WB-thameslink-same_level,910GCRSHLTN-1001051-RPLW-2,910GCRSHLTN-Plat02-WB-thameslink,1,1
910GCRSHLTN-Outside-910GCRSHLTN-1001051-Entr-3-same_level,910GCRSHLTN-Outside,910GCRSHLTN-1001051-Entr-3,1,1
910GCRSHLTN-Outside-910GCRSHLTN-Plat01-EB-thameslink-same_level,910GCRSHLTN-Outside,910GCRSHLTN-Plat01-EB-thameslink,1,1
910GCRSHLTN-Outside-910GCRSHLTN-Plat02-WB-thameslink-same_level,910GCRSHLTN-Outside,910GCRSHLTN-Plat02-WB-thameslink,1,1
910GCTMSLNK-1001067-Bus-1-910GCTMSLNK-1001067-HOLBO-3-same_level,910GCTMSLNK-1001067-Bus-1,910GCTMSLNK-1001067-HOLBO-3,1,1
910GCTMSLNK-1001067-LUDHI-4-910GCTMSLNK-1001067-UGLH-6-same_level,910GCTMSLNK-1001067-LUDHI-4,910GCTMSLNK-1001067-UGLH-6,1,1
910GCTMSLNK-1001067-RPL-N-2-910GCTMSLNK-Plat01-NB-thameslink-same_level,910GCTMSLNK-1001067-RPL-N-2,910GCTMSLNK-Plat01-NB-thameslink,1,1
910GCTMSLNK-1001067-RPL-S-7-910GCTMSLNK-Plat02-SB-thameslink-same_level,910GCTMSLNK-1001067-RPL-S-7,910GCTMSLNK-Plat02-SB-thameslink,1,1
910GCTMSLNK-1001067-UGLH-6-910GCTMSLNK-1001067-RPL-N-2-lift-910GCTMSLNK-Lift-1,910GCTMSLNK-1001067-UGLH-6,910GCTMSLNK-1001067-RPL-N-2,5,1
910GCTMSLNK-1001067-UGLH-6-910GCTMSLNK-1001067-RPL-S-7-lift-910GCTMSLNK-Lift-2,910GCTMSLNK-1001067-UGLH-6,910GCTMSLNK-1001067-RPL-S-7,5,1
910GCTMSLNK-Outside-910GCTMSLNK-1001067-LUDHI-4-same_level,910GCTMSLNK-Outside,910GCTMSLNK-1001067-LUDHI-4,1,1
910GCTMSLNK-Outside-910GCTMSLNK-Plat01-NB-thameslink-same_level,910GCTMSLNK-Outside,910GCTMSLNK-Plat01-NB-thameslink,1,1
910GCTMSLNK-Outside-910GCTMSLNK-Plat02-SB-thameslink-same_level,910GCTMSLNK-Outside,910GCTMSLNK-Plat02-SB-thameslink,1,1
910GDALS-1001568-BUS D-7-910GDALS-1001568-EntrD-1-same_level,910GDALS-1001568-BUS D-7,910GDALS-1001568-EntrD-1,1,1
910GDALS-1001568-BUS D-7-910GDALS-1001568-EntrR-5-same_level,910GDALS-1001568-BUS D-7,910GDALS-1001568-EntrR-5,1,1
910GDALS-1001568-BusG-3-910GDALS-1001568-BUS D-7-same_level,910GDALS-1001568-BusG-3,910GDALS-1001568-BUS D-7,1,0
910GDALS-1001568-BusG-3-910GDALS-1001568-BusL-4-same_level,910GDALS-1001568-BusG-3,910GDALS-1001568-BusL-4,1,1
910GDALS-1001568-BusG-3-910GDALS-1001568-EntrD-1-same_level,910GDALS-1001568-BusG-3,910GDALS-1001568-EntrD-1,1,1
910GDALS-1001568-BusL-4-910GDALS-1001568-BUS D-7-same_level,910GDALS-1001568-BusL-4,910GDALS-1001568-BUS D-7,1,0
910GDALS-1001568-BusL-4-910GDALS-1001568-EntrD-1-same_level,910GDALS-1001568-BusL-4,910GDALS-1001568-EntrD-1,1,1
910GDALS-1001568-EntrD-1-910GDALS-1001568-RLY-6-same_level,910GDALS-1001568-EntrD-1,910GDALS-1001568-RLY-6,1,1
910GDALS-1001568-EntrR-5-910GDALS-1001568-RLY-6-same_level,910GDALS-1001568-EntrR-5,910GDALS-1001568-RLY-6,1,1
910GDALS-1001568-RLY-6-910GDALS-1001568-RPL-2-lift-910GDALS-Lift-1,910GDALS-1001568-RLY-6,910GDALS-1001568-RPL-2,5,1
910GDALS-1001568-RLY-6-910GDALS-Outside-same_level,910GDALS-1001568-RLY-6,910GDALS-Outside,1,1
910GDALS-1001568-RPL-2-910GDALS-Plat01-NB-london-overground-same_level,910GDALS-1001568-RPL-2,910GDALS-Plat01-NB-london-overground,1,1
910GDALS-1001568-RPL-2-910GDALS-Plat02-SB-london-overground-same_level,910GDALS-1001568-RPL-2,910GDALS-Plat02-SB-london-overground,1,1
910GDALS-1001568-RPL-2-910GDALS-Plat03-SB-london-overground-same_level,910GDALS-1001568-RPL-2,910GDALS-Plat03-SB-london-overground,1,1
910GDALS-1001568-RPL-2-910GDALS-Plat04-SB-london-overground-same_level,910GDALS-1001568-RPL-2,910GDALS-Plat04-SB-london-overground,1,1
910GDALSKLD-1001081-Bus-3-910GDALSKLD-1001081-Entr-2-same_level,910GDALSKLD-1001081-Bus-3,910GDALSKLD-1001081-Entr-2,1,1
910GDALSKLD-1001081-Entr-2-910GDALSKLD-1001081-RLY-5-same_level,910GDALSKLD-1001081-Entr-2,910GDALSKLD-1001081-RLY-5,1,1
910GDALS-Plat01-NB-london-overground-910GDALS-Plat02-SB-london-overground-same_level,910GDALS-Plat01-NB-london-overground,910GDALS-Plat02-SB-london-overground,1,1
910GDALS-Plat01-NB-london-overground-910GDALS-Plat03-SB-london-overground-same_level,910GDALS-Plat01-NB-london-overground,910GDALS-Plat03-SB-london-overground,1,1
910GDALS-Plat01-NB-london-overground-910GDALS-Plat04-SB-london-overground-same_level,910GDALS-Plat01-NB-london-overground,910GDALS-Plat04-SB-london-overground,1,1
910GDALS-Plat02-SB-london-overground-910GDALS-Plat03-SB-london-overground-same_level,910GDALS-Plat02-SB-london-overground,910GDALS-Plat03-SB-london-overground,1,1
910GDALS-Plat02-SB-london-overground-910GDALS-Plat04-SB-london-overground-same_level,910GDALS-Plat02-SB-london-overground,910GDALS-Plat04-SB-london-overground,1,1
910GDALS-Plat03-SB-london-overground-910GDALS-Plat04-SB-london-overground-same_level,910GDALS-Plat03-SB-london-overground,910GDALS-Plat04-SB-london-overground,1,1
910GDARTFD-1001082-Bus-6-910GDARTFD-1001082-Entr-4-same_level,910GDARTFD-1001082-Bus-6,910GDARTFD-1001082-Entr-4,1,1
910GDARTFD-1001082-Entr-4-910GDARTFD-1001082-FBdg-5-lift-910GDARTFD-Lift-1,910GDARTFD-1001082-Entr-4,910GDARTFD-1001082-FBdg-5,5,1
910GDARTFD-1001082-RPL1-1-910GDARTFD-1001082-FBdg-5-lift-910GDARTFD-Lift-2,910GDARTFD-1001082-RPL1-1,910GDARTFD-1001082-FBdg-5,5,1
910GDARTFD-1001082-RPL2-2-910GDARTFD-1001082-FBdg-5-lift-910GDARTFD-Lift-3,910GDARTFD-1001082-RPL2-2,910GDARTFD-1001082-FBdg-5,5,1
910GDARTFD-Outside-910GDARTFD-1001082-Entr-4-same_level,910GDARTFD-Outside,910GDARTFD-1001082-Entr-4,1,1
910GDARTFD-Plat01-WB-national-rail-910GDARTFD-1001082-RPL1-1-same_level,910GDARTFD-Plat01-WB-national-rail,910GDARTFD-1001082-RPL1-1,1,1
910GDARTFD-Plat02-WB-national-rail-910GDARTFD-1001082-RPL1-1-same_level,910GDARTFD-Plat02-WB-national-rail,910GDARTFD-1001082-RPL1-1,1,1
910GDARTFD-Plat03-WB-national-rail-910GDARTFD-1001082-RPL2-2-same_level,910GDARTFD-Plat03-WB-national-rail,910GDARTFD-1001082-RPL2-2,1,1
910GDARTFD-Plat04-EB-national-rail-910GDARTFD-1001082-RPL2-2-same_level,910GDARTFD-Plat04-EB-national-rail,910GDARTFD-1001082-RPL2-2,1,1
910GDENMRKH-1001083-Bus-1-910GDENMRKH-1001083-Entr-3-same_level,910GDENMRKH-1001083-Bus-1,910GDENMRKH-1001083-Entr-3,1,1
910GDENMRKH-1001083-Entr-3-910GDENMRKH-1001083-RLY-6-same_level,910GDENMRKH-1001083-Entr-3,910GDENMRKH-1001083-RLY-6,1,1
910GDENMRKH-1001083-RLY-6-910GDENMRKH-1001083-RPL1-2-lift-910GDENMRKH-Lift-1,910GDENMRKH-1001083-RLY-6,910GDENMRKH-1001083-RPL1-2,5,1
910GDENMRKH-1001083-RLY-6-910GDENMRKH-1001083-RPL23-4-lift-910GDENMRKH-Lift-2,910GDENMRKH-1001083-RLY-6,910GDENMRKH-1001083-RPL23-4,5,1
910GDENMRKH-1001083-RLY-6-910GDENMRKH-1001083-RPL4-5-lift-910GDENMRKH-Lift-3,910GDENMRKH-1001083-RLY-6,910GDENMRKH-1001083-RPL4-5,5,1
910GDENMRKH-1001083-RLY-6-910GDENMRKH-Outside-same_level,910GDENMRKH-1001083-RLY-6,910GDENMRKH-Outside,1,1
910GDENMRKH-1001083-RPL1-2-910GDENMRKH-Plat01-WB-london-overground|national-rail-same_level,910GDENMRKH-1001083-RPL1-2,910GDENMRKH-Plat01-WB-london-overground|national-rail,1,1
910GDENMRKH-1001083-RPL23-4-910GDENMRKH-Plat02-EB-london-overground|national-rail-same_level,910GDENMRKH-1001083-RPL23-4,910GDENMRKH-Plat02-EB-london-overground|national-rail,1,1
910GDENMRKH-1001083-RPL23-4-910GDENMRKH-Plat03-WB-national-rail-same_level,910GDENMRKH-1001083-RPL23-4,910GDENMRKH-Plat03-WB-national-rail,1,1
910GDENMRKH-1001083-RPL4-5-910GDENMRKH-Plat04-EB-national-rail-same_level,910GDENMRKH-1001083-RPL4-5,910GDENMRKH-Plat04-EB-national-rail,1,1
910GDEPTFD-1001084-Entr-4-910GDEPTFD-1001084-UP-5-same_level,910GDEPTFD-1001084-Entr-4,910GDEPTFD-1001084-UP-5,1,1
910GDEPTFD-1001084-RPL-E-2-910GDEPTFD-1001084-UP-5-lift-910GDEPTFD-Lift-2,910GDEPTFD-1001084-RPL-E-2,910GDEPTFD-1001084-UP-5,5,1
910GDEPTFD-1001084-RPL-E-2-910GDEPTFD-Plat02-EB-thameslink-same_level,910GDEPTFD-1001084-RPL-E-2,910GDEPTFD-Plat02-EB-thameslink,1,1
910GDEPTFD-1001084-RPL-W-1-910GDEPTFD-1001084-Entr-4-lift-910GDEPTFD-Lift-1,910GDEPTFD-1001084-RPL-W-1,910GDEPTFD-1001084-Entr-4,5,1
910GDEPTFD-1001084-RPL-W-1-910GDEPTFD-1001084-UP-5-lift-910GDEPTFD-Lift-1,910GDEPTFD-1001084-RPL-W-1,910GDEPTFD-1001084-UP-5,5,1
910GDEPTFD-1001084-RPL-W-1-910GDEPTFD-Plat01-WB-thameslink-same_level,910GDEPTFD-1001084-RPL-W-1,910GDEPTFD-Plat01-WB-thameslink,1,1
910GDEPTFD-Outside-910GDEPTFD-1001084-Entr-4-same_level,910GDEPTFD-Outside,910GDEPTFD-1001084-Entr-4,1,1
910GEDMNGRN-1001092-Bus-1-910GEDMNGRN-1001092-Entr-3-same_level,910GEDMNGRN-1001092-Bus-1,910GEDMNGRN-1001092-Entr-3,1,1
910GEDMNGRN-1001092-Entr-3-910GEDMNGRN-1001092-RLY-5-same_level,910GEDMNGRN-1001092-Entr-3,910GEDMNGRN-1001092-RLY-5,1,1
910GEDMNGRN-1001092-RLY-5-910GEDMNGRN-1001092-RPL-N-2-lift-910GEDMNGRN-Lift-2,910GEDMNGRN-1001092-RLY-5,910GEDMNGRN-1001092-RPL-N-2,5,1
910GEDMNGRN-1001092-RLY-5-910GEDMNGRN-1001092-RPL-S-4-lift-910GEDMNGRN-Lift-1,910GEDMNGRN-1001092-RLY-5,910GEDMNGRN-1001092-RPL-S-4,5,1
910GEDMNGRN-1001092-RLY-5-910GEDMNGRN-Outside-same_level,910GEDMNGRN-1001092-RLY-5,910GEDMNGRN-Outside,1,1
910GEDMNGRN-1001092-RPL-N-2-910GEDMNGRN-Plat02-NB-london-overground|national-rail-same_level,910GEDMNGRN-1001092-RPL-N-2,910GEDMNGRN-Plat02-NB-london-overground|national-rail,1,1
910GEDMNGRN-1001092-RPL-S-4-910GEDMNGRN-Plat01-SB-london-overground|national-rail-same_level,910GEDMNGRN-1001092-RPL-S-4,910GEDMNGRN-Plat01-SB-london-overground|national-rail,1,1
910GELTR-1001096-Bus-1-910GELTR-1001096-EntM-6-same_level,910GELTR-1001096-Bus-1,910GELTR-1001096-EntM-6,1,1
910GELTR-1001096-Bus-1-910GELTR-1001096-EntP-7-same_level,910GELTR-1001096-Bus-1,910GELTR-1001096-EntP-7,1,1
910GELTR-1001096-EntM-6-910GELTR-1001096-RPL-S-2-same_level,910GELTR-1001096-EntM-6,910GELTR-1001096-RPL-S-2,1,1
910GELTR-1001096-EntP-7-910GELTR-1001096-RPL-S-2-same_level,910GELTR-1001096-EntP-7,910GELTR-1001096-RPL-S-2,1,1
910GELTR-1001096-FBdg-8-910GELTR-1001096-RPL3-4-lift-910GELTR-Lift-3,910GELTR-1001096-FBdg-8,910GELTR-1001096-RPL3-4,5,1
910GELTR-1001096-FBdg-8-910GELTR-1001096-RPL-N-3-lift-910GELTR-Lift-2,910GELTR-1001096-FBdg-8,910GELTR-1001096-RPL-N-3,5,1
910GELTR-1001096-FBdg-8-910GELTR-1001096-RPL-S-2-lift-910GELTR-Lift-1,910GELTR-1001096-FBdg-8,910GELTR-1001096-RPL-S-2,5,1
910GELTR-1001096-RPL3-4-910GELTR-Plat04-NB-thameslink-same_level,910GELTR-1001096-RPL3-4,910GELTR-Plat04-NB-thameslink,1,1
910GELTR-1001096-RPL-N-3-910GELTR-Plat02-NB-thameslink-same_level,910GELTR-1001096-RPL-N-3,910GELTR-Plat02-NB-thameslink,1,1
910GELTR-1001096-RPL-N-3-910GELTR-Plat03-SB-thameslink-same_level,910GELTR-1001096-RPL-N-3,910GELTR-Plat03-SB-thameslink,1,1
910GELTR-1001096-RPL-S-2-910GELTR-Plat01-SB-thameslink-same_level,910GELTR-1001096-RPL-S-2,910GELTR-Plat01-SB-thameslink,1,1
910GELTR-Outside-910GELTR-1001096-EntM-6-same_level,910GELTR-Outside,910GELTR-1001096-EntM-6,1,1
910GELTR-Outside-910GELTR-1001096-EntP-7-same_level,910GELTR-Outside,910GELTR-1001096-EntP-7,1,1
910GELTR-Outside-910GELTR-Plat01-SB-thameslink-same_level,910GELTR-Outside,910GELTR-Plat01-SB-thameslink,1,1
910GELTR-Outside-910GELTR-Plat02-NB-thameslink-same_level,910GELTR-Outside,910GELTR-Plat02-NB-thameslink,1,1
910GEMRSPKH-1001098-Bus-1-910GEMRSPKH-1001098-Entr-3-same_level,910GEMRSPKH-1001098-Bus-1,910GEMRSPKH-1001098-Entr-3,1,1
910GEMRSPKH-1001098-Entr-3-910GEMRSPKH-1001098-RLY-4-same_level,910GEMRSPKH-1001098-Entr-3,910GEMRSPKH-1001098-RLY-4,1,1
910GEMRSPKH-1001098-RLY-4-910GEMRSPKH-1001098-RPL-2-ramp,910GEMRSPKH-1001098-RLY-4,910GEMRSPKH-1001098-RPL-2,1,1
910GEMRSPKH-Outside-910GEMRSPKH-Plat01-EB-london-overground-same_level,910GEMRSPKH-Outside,910GEMRSPKH-Plat01-EB-london-overground,1,1
910GEMRSPKH-Outside-910GEMRSPKH-Plat01-WB-london-overground-same_level,910GEMRSPKH-Outside,910GEMRSPKH-Plat01-WB-london-overground,1,1
910GEMRSPKH-Plat01-EB-london-overground-910GEMRSPKH-Plat01-WB-london-overground-same_level,910GEMRSPKH-Plat01-EB-london-overground,910GEMRSPKH-Plat01-WB-london-overground,1,1
910GENFLDTN-1001101-Bus-1-910GENFLDTN-1001101-BusH-4-same_level,910GENFLDTN-1001101-Bus-1,910GENFLDTN-1001101-BusH-4,1,1
910GENFLDTN-1001101-Bus-1-910GENFLDTN-1001101-Entr-3-same_level,910GENFLDTN-1001101-Bus-1,910GENFLDTN-1001101-Entr-3,1,1
910GENFLDTN-1001101-BusH-4-910GENFLDTN-1001101-Entr-3-same_level,910GENFLDTN-1001101-BusH-4,910GENFLDTN-1001101-Entr-3,1,1
910GENFLDTN-1001101-Entr-3-910GENFLDTN-1001101-RPL-2-same_level,910GENFLDTN-1001101-Entr-3,910GENFLDTN-1001101-RPL-2,1,1
910GENFLDTN-Outside-910GENFLDTN-Plat02-SB-london-overground-same_level,910GENFLDTN-Outside,910GENFLDTN-Plat02-SB-london-overground,1,1
910GESTFLDS-1001555-Bus-2-910GESTFLDS-1001555-Ent1-5-same_level,910GESTFLDS-1001555-Bus-2,910GESTFLDS-1001555-Ent1-5,1,1
910GESTFLDS-1001555-Bus-2-910GESTFLDS-1001555-Ent2-9-same_level,910GESTFLDS-1001555-Bus-2,910GESTFLDS-1001555-Ent2-9,1,1
910GESTFLDS-1001555-Bus-2-910GESTFLDS-1001555-EntE-7-same_level,910GESTFLDS-1001555-Bus-2,910GESTFLDS-1001555-EntE-7,1,1
910GESTFLDS-1001555-Bus-2-910GESTFLDS-1001555-EntG-10-same_level,910GESTFLDS-1001555-Bus-2,910GESTFLDS-1001555-EntG-10,1,1
910GESTFLDS-1001555-Bus-2-910GESTFLDS-1001555-EntL-8-same_level,910GESTFLDS-1001555-Bus-2,910GESTFLDS-1001555-EntL-8,1,1
910GESTFLDS-1001555-Bus-2-910GESTFLDS-1001555-EntR-6-same_level,910GESTFLDS-1001555-Bus-2,910GESTFLDS-1001555-EntR-6,1,1
910GESTFLDS-1001555-Ent1-5-910GESTFLDS-1001555-EntE-7-same_level,910GESTFLDS-1001555-Ent1-5,910GESTFLDS-1001555-EntE-7,1,1
910GESTFLDS-1001555-Ent1-5-910GESTFLDS-1001555-EntL-8-same_level,910GESTFLDS-1001555-Ent1-5,910GESTFLDS-1001555-EntL-8,1,1
910GESTFLDS-1001555-Ent1-5-910GESTFLDS-1001555-RPL-N-1-ramp,910GESTFLDS-1001555-Ent1-5,910GESTFLDS-1001555-RPL-N-1,1,1
910GESTFLDS-1001555-Ent2-9-910GESTFLDS-1001555-RPL-S-3-ramp,910GESTFLDS-1001555-Ent2-9,910GESTFLDS-1001555-RPL-S-3,1,1
